BillID,CustomerID,Region,UtilityType,BillMonth,UnitsConsumed,RatePerUnit,ExpectedAmount,BilledAmount,PaymentStatus,DueDate,PaidDate,Discrepancy,DiscrepancyFlag
BILL01385,CUST0041,East,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Pending,2024-04-21,,0.0,No
BILL01386,CUST0042,Central,Electricity,Apr-2024,268.0,7.2,1929.6,1929.6,Paid,2024-04-21,2024-04-11,0.0,No
BILL01387,CUST0042,Central,Gas,Apr-2024,15.9,45.0,715.5,715.5,Paid,2024-04-21,2024-04-10,0.0,No
BILL01388,CUST0042,Central,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Overdue,2024-04-21,,0.0,No
BILL01389,CUST0043,East,Gas,Apr-2024,12.1,45.0,544.5,544.5,Pending,2024-04-21,,0.0,No
BILL01390,CUST0044,North,Electricity,Apr-2024,204.8,7.2,1474.56,1253.38,Overdue,2024-04-21,,-221.18,Yes
BILL01391,CUST0044,North,Water,Apr-2024,20.3,18.5,375.55,375.55,Paid,2024-04-21,2024-04-06,0.0,No
BILL01392,CUST0044,North,Gas,Apr-2024,10.0,45.0,450.0,450.0,Paid,2024-04-21,2024-04-07,0.0,No
BILL01393,CUST0044,North,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-20,0.0,No
BILL01394,CUST0045,West,Electricity,Apr-2024,258.2,7.2,1859.04,1859.04,Paid,2024-04-21,2024-04-19,0.0,No
BILL01395,CUST0045,West,Water,Apr-2024,16.2,18.5,299.7,299.7,Paid,2024-04-21,2024-04-21,0.0,No
BILL01396,CUST0045,West,Gas,Apr-2024,12.6,45.0,567.0,567.0,Overdue,2024-04-21,,0.0,No
BILL01397,CUST0045,West,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Pending,2024-04-21,,0.0,No
BILL01398,CUST0046,Central,Electricity,Apr-2024,191.7,7.2,1380.24,1380.24,Paid,2024-04-21,2024-04-15,0.0,No
BILL01399,CUST0046,Central,Water,Apr-2024,24.0,18.5,444.0,444.0,Pending,2024-04-21,,0.0,No
BILL01400,CUST0046,Central,Gas,Apr-2024,10.0,45.0,450.0,450.0,Paid,2024-04-21,2024-04-16,0.0,No
BILL01401,CUST0046,Central,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-10,0.0,No
BILL01402,CUST0047,North,Electricity,Apr-2024,282.2,7.2,2031.84,2031.84,Paid,2024-04-21,2024-04-07,0.0,No
BILL01403,CUST0047,North,Gas,Apr-2024,15.6,45.0,702.0,702.0,Paid,2024-04-21,2024-04-21,0.0,No
BILL01404,CUST0047,North,Telecom,Apr-2024,1.0,1.0,1.0,0.85,Pending,2024-04-21,,-0.15,No
BILL01405,CUST0048,West,Electricity,Apr-2024,309.8,7.2,2230.56,2230.56,Paid,2024-04-21,2024-04-11,0.0,No
BILL01406,CUST0048,West,Water,Apr-2024,14.2,18.5,262.7,223.29,Paid,2024-04-21,2024-04-08,-39.41,Yes
BILL01407,CUST0048,West,Gas,Apr-2024,7.7,45.0,346.5,346.5,Paid,2024-04-21,2024-04-06,0.0,No
BILL01408,CUST0048,West,Telecom,Apr-2024,1.0,1.0,1.0,1.2,Paid,2024-04-21,2024-04-07,0.2,No
BILL01409,CUST0049,North,Electricity,Apr-2024,230.6,7.2,1660.32,1660.32,Paid,2024-04-21,2024-04-15,0.0,No
BILL01410,CUST0049,North,Water,Apr-2024,16.7,18.5,308.95,308.95,Paid,2024-04-21,2024-04-17,0.0,No
BILL01411,CUST0049,North,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-07,0.0,No
BILL01412,CUST0050,Central,Electricity,Apr-2024,283.4,7.2,2040.48,2040.48,Paid,2024-04-21,2024-04-12,0.0,No
BILL01413,CUST0050,Central,Water,Apr-2024,20.3,18.5,375.55,375.55,Paid,2024-04-21,2024-04-16,0.0,No
BILL01414,CUST0050,Central,Gas,Apr-2024,18.5,45.0,832.5,832.5,Paid,2024-04-21,2024-04-08,0.0,No
BILL01415,CUST0050,Central,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Overdue,2024-04-21,,0.0,No
BILL01416,CUST0051,East,Electricity,Apr-2024,305.7,7.2,2201.04,2201.04,Paid,2024-04-21,2024-04-08,0.0,No
BILL01417,CUST0051,East,Water,Apr-2024,18.3,18.5,338.55,338.55,Paid,2024-04-21,2024-04-14,0.0,No
BILL01418,CUST0051,East,Gas,Apr-2024,12.8,45.0,576.0,576.0,Paid,2024-04-21,2024-04-21,0.0,No
BILL01419,CUST0051,East,Telecom,Apr-2024,1.0,1.0,1.0,1.2,Pending,2024-04-21,,0.2,No
BILL01420,CUST0052,Central,Electricity,Apr-2024,280.5,7.2,2019.6,2019.6,Paid,2024-04-21,2024-04-18,0.0,No
BILL01421,CUST0052,Central,Water,Apr-2024,20.7,18.5,382.95,382.95,Paid,2024-04-21,2024-04-21,0.0,No
BILL01422,CUST0052,Central,Gas,Apr-2024,15.2,45.0,684.0,684.0,Paid,2024-04-21,2024-04-10,0.0,No
BILL01423,CUST0052,Central,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-06,0.0,No
BILL01424,CUST0053,East,Electricity,Apr-2024,199.6,7.2,1437.12,1437.12,Paid,2024-04-21,2024-04-21,0.0,No
BILL01425,CUST0053,East,Water,Apr-2024,12.8,18.5,236.8,236.8,Paid,2024-04-21,2024-04-09,0.0,No
BILL01426,CUST0053,East,Gas,Apr-2024,6.1,45.0,274.5,274.5,Paid,2024-04-21,2024-04-21,0.0,No
BILL01427,CUST0053,East,Telecom,Apr-2024,1.0,1.0,1.0,1.15,Paid,2024-04-21,2024-04-12,0.15,No
BILL01428,CUST0054,Central,Electricity,Apr-2024,183.8,7.2,1323.36,1323.36,Overdue,2024-04-21,,0.0,No
BILL01429,CUST0054,Central,Water,Apr-2024,16.9,18.5,312.65,312.65,Pending,2024-04-21,,0.0,No
BILL01430,CUST0054,Central,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-10,0.0,No
BILL01431,CUST0055,South,Electricity,Apr-2024,268.4,7.2,1932.48,2222.35,Paid,2024-04-21,2024-04-20,289.87,Yes
BILL01432,CUST0055,South,Water,Apr-2024,22.1,18.5,408.85,408.85,Paid,2024-04-21,2024-04-19,0.0,No
BILL01433,CUST0055,South,Gas,Apr-2024,14.6,45.0,657.0,657.0,Paid,2024-04-21,2024-04-11,0.0,No
BILL01434,CUST0055,South,Telecom,Apr-2024,1.0,1.0,1.0,1.2,Pending,2024-04-21,,0.2,No
BILL01435,CUST0056,North,Electricity,Apr-2024,240.0,7.2,1728.0,1728.0,Pending,2024-04-21,,0.0,No
BILL01436,CUST0056,North,Water,Apr-2024,19.4,18.5,358.9,358.9,Paid,2024-04-21,2024-04-13,0.0,No
BILL01437,CUST0056,North,Gas,Apr-2024,11.3,45.0,508.5,508.5,Paid,2024-04-21,2024-04-10,0.0,No
BILL01438,CUST0056,North,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-18,0.0,No
BILL01439,CUST0057,North,Electricity,Apr-2024,279.5,7.2,2012.4,2012.4,Pending,2024-04-21,,0.0,No
BILL01440,CUST0057,North,Water,Apr-2024,21.7,18.5,401.45,401.45,Paid,2024-04-21,2024-04-19,0.0,No
BILL01441,CUST0057,North,Gas,Apr-2024,14.0,45.0,630.0,630.0,Paid,2024-04-21,2024-04-09,0.0,No
BILL01442,CUST0057,North,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Overdue,2024-04-21,,0.0,No
BILL01443,CUST0058,South,Water,Apr-2024,18.9,18.5,349.65,349.65,Paid,2024-04-21,2024-04-15,0.0,No
BILL01444,CUST0058,South,Gas,Apr-2024,8.1,45.0,364.5,364.5,Paid,2024-04-21,2024-04-17,0.0,No
BILL01445,CUST0058,South,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Pending,2024-04-21,,0.0,No
BILL01446,CUST0059,East,Water,Apr-2024,14.7,18.5,271.95,231.16,Pending,2024-04-21,,-40.79,Yes
BILL01447,CUST0059,East,Gas,Apr-2024,10.4,45.0,468.0,468.0,Paid,2024-04-21,2024-04-11,0.0,No
BILL01448,CUST0059,East,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-07,0.0,No
BILL01449,CUST0060,North,Electricity,Apr-2024,324.3,7.2,2334.96,2334.96,Overdue,2024-04-21,,0.0,No
BILL01450,CUST0060,North,Water,Apr-2024,18.1,18.5,334.85,334.85,Paid,2024-04-21,2024-04-10,0.0,No
BILL01451,CUST0060,North,Gas,Apr-2024,12.9,45.0,580.5,580.5,Paid,2024-04-21,2024-04-10,0.0,No
BILL01452,CUST0060,North,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-16,0.0,No
BILL01453,CUST0061,South,Electricity,Apr-2024,264.4,7.2,1903.68,1903.68,Overdue,2024-04-21,,0.0,No
BILL01454,CUST0061,South,Water,Apr-2024,31.0,18.5,573.5,573.5,Paid,2024-04-21,2024-04-17,0.0,No
BILL01455,CUST0061,South,Gas,Apr-2024,13.7,45.0,616.5,708.97,Paid,2024-04-21,2024-04-07,92.47,Yes
BILL01456,CUST0061,South,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-20,0.0,No
BILL01457,CUST0062,North,Electricity,Apr-2024,295.2,7.2,2125.44,2125.44,Paid,2024-04-21,2024-04-07,0.0,No
BILL01458,CUST0062,North,Water,Apr-2024,19.9,18.5,368.15,368.15,Paid,2024-04-21,2024-04-21,0.0,No
BILL01459,CUST0062,North,Gas,Apr-2024,15.9,45.0,715.5,715.5,Paid,2024-04-21,2024-04-07,0.0,No
BILL01460,CUST0062,North,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Overdue,2024-04-21,,0.0,No
BILL01461,CUST0063,West,Electricity,Apr-2024,241.7,7.2,1740.24,1740.24,Paid,2024-04-21,2024-04-12,0.0,No
BILL01462,CUST0063,West,Water,Apr-2024,11.9,18.5,220.15,220.15,Overdue,2024-04-21,,0.0,No
BILL01463,CUST0063,West,Gas,Apr-2024,11.4,45.0,513.0,513.0,Paid,2024-04-21,2024-04-07,0.0,No
BILL01464,CUST0063,West,Telecom,Apr-2024,1.0,1.0,1.0,1.2,Overdue,2024-04-21,,0.2,No
BILL01465,CUST0064,East,Water,Apr-2024,15.1,18.5,279.35,279.35,Paid,2024-04-21,2024-04-14,0.0,No
BILL01466,CUST0064,East,Gas,Apr-2024,13.8,45.0,621.0,465.75,Paid,2024-04-21,2024-04-15,-155.25,Yes
BILL01467,CUST0064,East,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Overdue,2024-04-21,,0.0,No
BILL01468,CUST0065,West,Electricity,Apr-2024,273.7,7.2,1970.64,2561.83,Pending,2024-04-21,,591.19,Yes
BILL01469,CUST0065,West,Water,Apr-2024,12.0,18.5,222.0,222.0,Overdue,2024-04-21,,0.0,No
BILL01470,CUST0065,West,Gas,Apr-2024,13.3,45.0,598.5,598.5,Paid,2024-04-21,2024-04-20,0.0,No
BILL01471,CUST0065,West,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-08,0.0,No
BILL01472,CUST0066,East,Electricity,Apr-2024,213.4,7.2,1536.48,1536.48,Paid,2024-04-21,2024-04-10,0.0,No
BILL01473,CUST0066,East,Water,Apr-2024,17.3,18.5,320.05,320.05,Paid,2024-04-21,2024-04-15,0.0,No
BILL01474,CUST0066,East,Gas,Apr-2024,12.0,45.0,540.0,540.0,Overdue,2024-04-21,,0.0,No
BILL01475,CUST0066,East,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Pending,2024-04-21,,0.0,No
BILL01476,CUST0067,South,Electricity,Apr-2024,288.9,7.2,2080.08,2080.08,Overdue,2024-04-21,,0.0,No
BILL01477,CUST0067,South,Gas,Apr-2024,11.6,45.0,522.0,443.7,Paid,2024-04-21,2024-04-11,-78.3,Yes
BILL01478,CUST0068,East,Electricity,Apr-2024,275.2,7.2,1981.44,1981.44,Paid,2024-04-21,2024-04-08,0.0,No
BILL01479,CUST0068,East,Water,Apr-2024,13.6,18.5,251.6,251.6,Paid,2024-04-21,2024-04-07,0.0,No
BILL01480,CUST0068,East,Gas,Apr-2024,10.7,45.0,481.5,481.5,Paid,2024-04-21,2024-04-16,0.0,No
BILL01481,CUST0068,East,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-12,0.0,No
BILL01482,CUST0069,East,Electricity,Apr-2024,227.6,7.2,1638.72,1638.72,Paid,2024-04-21,2024-04-07,0.0,No
BILL01483,CUST0069,East,Water,Apr-2024,26.6,18.5,492.1,492.1,Paid,2024-04-21,2024-04-12,0.0,No
BILL01484,CUST0069,East,Gas,Apr-2024,10.8,45.0,486.0,486.0,Paid,2024-04-21,2024-04-12,0.0,No
BILL01485,CUST0069,East,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-14,0.0,No
BILL01486,CUST0070,South,Water,Apr-2024,22.7,18.5,419.95,419.95,Overdue,2024-04-21,,0.0,No
BILL01487,CUST0070,South,Gas,Apr-2024,7.7,45.0,346.5,346.5,Paid,2024-04-21,2024-04-08,0.0,No
BILL01488,CUST0070,South,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-18,0.0,No
BILL01489,CUST0071,East,Electricity,Apr-2024,158.5,7.2,1141.2,1141.2,Paid,2024-04-21,2024-04-13,0.0,No
BILL01490,CUST0071,East,Water,Apr-2024,24.3,18.5,449.55,516.98,Paid,2024-04-21,2024-04-17,67.43,Yes
BILL01491,CUST0071,East,Gas,Apr-2024,10.3,45.0,463.5,533.02,Paid,2024-04-21,2024-04-10,69.52,Yes
BILL01492,CUST0072,North,Electricity,Apr-2024,403.5,7.2,2905.2,2905.2,Paid,2024-04-21,2024-04-15,0.0,No
BILL01493,CUST0072,North,Water,Apr-2024,15.2,18.5,281.2,281.2,Paid,2024-04-21,2024-04-16,0.0,No
BILL01494,CUST0072,North,Gas,Apr-2024,12.6,45.0,567.0,567.0,Pending,2024-04-21,,0.0,No
BILL01495,CUST0072,North,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-10,0.0,No
BILL01496,CUST0073,Central,Water,Apr-2024,28.0,18.5,518.0,518.0,Paid,2024-04-21,2024-04-12,0.0,No
BILL01497,CUST0073,Central,Gas,Apr-2024,18.2,45.0,819.0,819.0,Paid,2024-04-21,2024-04-16,0.0,No
BILL01498,CUST0074,South,Electricity,Apr-2024,322.5,7.2,2322.0,2322.0,Paid,2024-04-21,2024-04-18,0.0,No
BILL01499,CUST0074,South,Water,Apr-2024,23.1,18.5,427.35,427.35,Paid,2024-04-21,2024-04-17,0.0,No
BILL01500,CUST0074,South,Gas,Apr-2024,13.8,45.0,621.0,621.0,Paid,2024-04-21,2024-04-10,0.0,No
BILL01501,CUST0075,Central,Electricity,Apr-2024,296.7,7.2,2136.24,2136.24,Paid,2024-04-21,2024-04-11,0.0,No
BILL01502,CUST0075,Central,Water,Apr-2024,15.2,18.5,281.2,281.2,Pending,2024-04-21,,0.0,No
BILL01503,CUST0076,South,Electricity,Apr-2024,200.9,7.2,1446.48,1446.48,Paid,2024-04-21,2024-04-15,0.0,No
BILL01504,CUST0076,South,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-06,0.0,No
BILL01505,CUST0077,South,Electricity,Apr-2024,239.8,7.2,1726.56,1294.92,Paid,2024-04-21,2024-04-20,-431.64,Yes
BILL01506,CUST0077,South,Water,Apr-2024,15.7,18.5,290.45,290.45,Paid,2024-04-21,2024-04-12,0.0,No
BILL01507,CUST0077,South,Gas,Apr-2024,14.1,45.0,634.5,634.5,Pending,2024-04-21,,0.0,No
BILL01508,CUST0077,South,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Overdue,2024-04-21,,0.0,No
BILL01509,CUST0078,West,Electricity,Apr-2024,255.3,7.2,1838.16,1838.16,Paid,2024-04-21,2024-04-13,0.0,No
BILL01510,CUST0078,West,Water,Apr-2024,25.4,18.5,469.9,469.9,Paid,2024-04-21,2024-04-14,0.0,No
BILL01511,CUST0078,West,Gas,Apr-2024,8.6,45.0,387.0,503.1,Pending,2024-04-21,,116.1,Yes
BILL01512,CUST0078,West,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Overdue,2024-04-21,,0.0,No
BILL01513,CUST0079,West,Electricity,Apr-2024,207.0,7.2,1490.4,1490.4,Paid,2024-04-21,2024-04-18,0.0,No
BILL01514,CUST0079,West,Water,Apr-2024,8.7,18.5,160.95,160.95,Pending,2024-04-21,,0.0,No
BILL01515,CUST0079,West,Gas,Apr-2024,11.8,45.0,531.0,531.0,Paid,2024-04-21,2024-04-18,0.0,No
BILL01516,CUST0079,West,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-15,0.0,No
BILL01517,CUST0080,East,Electricity,Apr-2024,340.8,7.2,2453.76,2453.76,Pending,2024-04-21,,0.0,No
BILL01518,CUST0080,East,Water,Apr-2024,21.2,18.5,392.2,392.2,Paid,2024-04-21,2024-04-06,0.0,No
BILL01519,CUST0080,East,Gas,Apr-2024,8.9,45.0,400.5,400.5,Paid,2024-04-21,2024-04-20,0.0,No
BILL01520,CUST0081,Central,Electricity,Apr-2024,361.2,7.2,2600.64,2600.64,Paid,2024-04-21,2024-04-12,0.0,No
BILL01521,CUST0081,Central,Water,Apr-2024,24.1,18.5,445.85,445.85,Paid,2024-04-21,2024-04-08,0.0,No
BILL01522,CUST0081,Central,Gas,Apr-2024,13.7,45.0,616.5,616.5,Paid,2024-04-21,2024-04-19,0.0,No
BILL01523,CUST0081,Central,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Overdue,2024-04-21,,0.0,No
BILL01524,CUST0082,South,Electricity,Apr-2024,192.4,7.2,1385.28,1662.34,Paid,2024-04-21,2024-04-09,277.06,Yes
BILL01525,CUST0082,South,Water,Apr-2024,16.1,18.5,297.85,297.85,Paid,2024-04-21,2024-04-17,0.0,No
BILL01526,CUST0082,South,Gas,Apr-2024,15.3,45.0,688.5,688.5,Overdue,2024-04-21,,0.0,No
BILL01527,CUST0082,South,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-10,0.0,No
BILL01528,CUST0083,East,Electricity,Apr-2024,342.6,7.2,2466.72,2466.72,Paid,2024-04-21,2024-04-09,0.0,No
BILL01529,CUST0083,East,Gas,Apr-2024,10.5,45.0,472.5,472.5,Paid,2024-04-21,2024-04-13,0.0,No
BILL01530,CUST0083,East,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Overdue,2024-04-21,,0.0,No
BILL01531,CUST0084,North,Electricity,Apr-2024,258.5,7.2,1861.2,1861.2,Overdue,2024-04-21,,0.0,No
BILL01532,CUST0084,North,Water,Apr-2024,9.2,18.5,170.2,170.2,Paid,2024-04-21,2024-04-07,0.0,No
BILL01533,CUST0084,North,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-17,0.0,No
BILL01534,CUST0085,South,Water,Apr-2024,17.3,18.5,320.05,320.05,Paid,2024-04-21,2024-04-21,0.0,No
BILL01535,CUST0085,South,Gas,Apr-2024,10.6,45.0,477.0,477.0,Paid,2024-04-21,2024-04-17,0.0,No
BILL01536,CUST0085,South,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Pending,2024-04-21,,0.0,No
BILL01537,CUST0086,North,Electricity,Apr-2024,280.8,7.2,2021.76,2021.76,Paid,2024-04-21,2024-04-07,0.0,No
BILL01538,CUST0086,North,Water,Apr-2024,15.3,18.5,283.05,283.05,Paid,2024-04-21,2024-04-13,0.0,No
BILL01539,CUST0086,North,Gas,Apr-2024,8.5,45.0,382.5,382.5,Paid,2024-04-21,2024-04-21,0.0,No
BILL01540,CUST0086,North,Telecom,Apr-2024,1.0,1.0,1.0,1.2,Overdue,2024-04-21,,0.2,No
BILL01541,CUST0087,East,Water,Apr-2024,17.9,18.5,331.15,331.15,Paid,2024-04-21,2024-04-20,0.0,No
BILL01542,CUST0087,East,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-16,0.0,No
BILL01543,CUST0088,West,Electricity,Apr-2024,349.7,7.2,2517.84,2517.84,Pending,2024-04-21,,0.0,No
BILL01544,CUST0088,West,Water,Apr-2024,15.7,18.5,290.45,348.54,Paid,2024-04-21,2024-04-06,58.09,Yes
BILL01545,CUST0088,West,Gas,Apr-2024,10.2,45.0,459.0,459.0,Paid,2024-04-21,2024-04-09,0.0,No
BILL01546,CUST0088,West,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-10,0.0,No
BILL01547,CUST0089,East,Electricity,Apr-2024,190.1,7.2,1368.72,1368.72,Paid,2024-04-21,2024-04-20,0.0,No
BILL01548,CUST0089,East,Gas,Apr-2024,12.9,45.0,580.5,580.5,Paid,2024-04-21,2024-04-11,0.0,No
BILL01549,CUST0089,East,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Overdue,2024-04-21,,0.0,No
BILL01550,CUST0090,North,Electricity,Apr-2024,323.6,7.2,2329.92,1980.43,Paid,2024-04-21,2024-04-12,-349.49,Yes
BILL01551,CUST0090,North,Water,Apr-2024,17.5,18.5,323.75,323.75,Paid,2024-04-21,2024-04-12,0.0,No
BILL01552,CUST0090,North,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-08,0.0,No
BILL01553,CUST0091,South,Electricity,Apr-2024,197.3,7.2,1420.56,1420.56,Paid,2024-04-21,2024-04-06,0.0,No
BILL01554,CUST0091,South,Water,Apr-2024,13.9,18.5,257.15,257.15,Paid,2024-04-21,2024-04-09,0.0,No
BILL01555,CUST0091,South,Gas,Apr-2024,11.3,45.0,508.5,610.2,Paid,2024-04-21,2024-04-15,101.7,Yes
BILL01556,CUST0091,South,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Pending,2024-04-21,,0.0,No
BILL01557,CUST0092,Central,Electricity,Apr-2024,304.8,7.2,2194.56,2194.56,Paid,2024-04-21,2024-04-08,0.0,No
BILL01558,CUST0092,Central,Water,Apr-2024,14.0,18.5,259.0,259.0,Overdue,2024-04-21,,0.0,No
BILL01559,CUST0092,Central,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-12,0.0,No
BILL01560,CUST0093,East,Electricity,Apr-2024,233.7,7.2,1682.64,1682.64,Paid,2024-04-21,2024-04-19,0.0,No
BILL01561,CUST0093,East,Water,Apr-2024,17.9,18.5,331.15,331.15,Paid,2024-04-21,2024-04-13,0.0,No
BILL01562,CUST0093,East,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-19,0.0,No
BILL01563,CUST0094,South,Electricity,Apr-2024,104.5,7.2,752.4,752.4,Pending,2024-04-21,,0.0,No
BILL01564,CUST0094,South,Water,Apr-2024,22.4,18.5,414.4,414.4,Paid,2024-04-21,2024-04-09,0.0,No
BILL01565,CUST0094,South,Gas,Apr-2024,14.2,45.0,639.0,639.0,Paid,2024-04-21,2024-04-16,0.0,No
BILL01566,CUST0094,South,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-16,0.0,No
BILL01567,CUST0095,West,Electricity,Apr-2024,254.0,7.2,1828.8,1828.8,Overdue,2024-04-21,,0.0,No
BILL01568,CUST0095,West,Water,Apr-2024,20.6,18.5,381.1,381.1,Overdue,2024-04-21,,0.0,No
BILL01569,CUST0095,West,Gas,Apr-2024,7.3,45.0,328.5,328.5,Pending,2024-04-21,,0.0,No
BILL01570,CUST0095,West,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-15,0.0,No
BILL01571,CUST0096,West,Electricity,Apr-2024,297.7,7.2,2143.44,2143.44,Paid,2024-04-21,2024-04-12,0.0,No
BILL01572,CUST0096,West,Water,Apr-2024,11.7,18.5,216.45,216.45,Pending,2024-04-21,,0.0,No
BILL01573,CUST0096,West,Gas,Apr-2024,12.9,45.0,580.5,580.5,Pending,2024-04-21,,0.0,No
BILL01574,CUST0096,West,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-14,0.0,No
BILL01575,CUST0097,West,Electricity,Apr-2024,278.0,7.2,2001.6,1701.36,Paid,2024-04-21,2024-04-12,-300.24,Yes
BILL01576,CUST0097,West,Water,Apr-2024,17.8,18.5,329.3,329.3,Paid,2024-04-21,2024-04-20,0.0,No
BILL01577,CUST0097,West,Gas,Apr-2024,7.2,45.0,324.0,324.0,Paid,2024-04-21,2024-04-13,0.0,No
BILL01578,CUST0097,West,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Pending,2024-04-21,,0.0,No
BILL01579,CUST0098,South,Electricity,Apr-2024,205.9,7.2,1482.48,1482.48,Paid,2024-04-21,2024-04-19,0.0,No
BILL01580,CUST0098,South,Water,Apr-2024,13.9,18.5,257.15,257.15,Paid,2024-04-21,2024-04-08,0.0,No
BILL01581,CUST0098,South,Gas,Apr-2024,12.6,45.0,567.0,567.0,Overdue,2024-04-21,,0.0,No
BILL01582,CUST0098,South,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Pending,2024-04-21,,0.0,No
BILL01583,CUST0099,East,Electricity,Apr-2024,189.1,7.2,1361.52,1361.52,Paid,2024-04-21,2024-04-18,0.0,No
BILL01584,CUST0099,East,Water,Apr-2024,18.3,18.5,338.55,338.55,Overdue,2024-04-21,,0.0,No
BILL01585,CUST0099,East,Gas,Apr-2024,13.3,45.0,598.5,598.5,Overdue,2024-04-21,,0.0,No
BILL01586,CUST0099,East,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Pending,2024-04-21,,0.0,No
BILL01587,CUST0100,South,Electricity,Apr-2024,260.6,7.2,1876.32,1876.32,Paid,2024-04-21,2024-04-14,0.0,No
BILL01588,CUST0100,South,Water,Apr-2024,16.2,18.5,299.7,299.7,Paid,2024-04-21,2024-04-15,0.0,No
BILL01589,CUST0100,South,Gas,Apr-2024,9.5,45.0,427.5,427.5,Paid,2024-04-21,2024-04-20,0.0,No
BILL01590,CUST0100,South,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Overdue,2024-04-21,,0.0,No
BILL01591,CUST0101,South,Electricity,Apr-2024,185.7,7.2,1337.04,1337.04,Paid,2024-04-21,2024-04-13,0.0,No
BILL01592,CUST0101,South,Water,Apr-2024,3.4,18.5,62.9,62.9,Paid,2024-04-21,2024-04-10,0.0,No
BILL01593,CUST0101,South,Gas,Apr-2024,13.3,45.0,598.5,778.05,Paid,2024-04-21,2024-04-20,179.55,Yes
BILL01594,CUST0101,South,Telecom,Apr-2024,1.0,1.0,1.0,1.0,Paid,2024-04-21,2024-04-09,0.0,No
BILL01595,CUST0102,Central,Electricity,Apr-2024,108.2,7.2,779.04,779.04,Paid,2024-04-21,2024-04-18,0.0,No
BILL01596,CUST0102,Central,Water,Apr-2024,13.0,18.5,240.5,240.5,Paid,2024-04-21,2024-04-21,0.0,No
BILL01597,CUST0102,Central,Gas,Apr-2024,13.9,45.0,625.5,625.5,Overdue,2024-04-21,,0.0,No
BILL01598,CUST0102,Central,Telecom,Apr-2024,1.0,1.0,1.0,0.85,Paid,2024-04-21,2024-04-16,-0.15,No
BILL01599,CUST0103,Central,Electricity,Apr-2024,251.2,7.2,1808.64,1808.64,Pending,2024-04-21,,0.0,No
